iter	Passed	Remaining
595	261802	177463
596	262251	177030
597	262653	176566
598	263092	176126
599	263538	175692
600	263957	175239
601	264337	174761
602	264831	174358
603	265287	173930
604	265756	173510
605	266202	173075
606	266661	172648
607	267144	172238
608	267555	171780
609	268060	171382
610	268557	170980
611	269035	170564
612	269472	170123
613	269942	169703
614	270373	169258
615	270800	168810
616	271257	168381
617	271767	167985
618	272286	167594
619	272769	167181
620	273223	166749
621	273687	166324
622	274093	165863
623	274521	165416
624	274987	164992
625	275441	164561
626	276131	164269
627	276584	163836
628	277038	163404
629	277447	162945
630	277889	162505
631	278392	162102
632	278853	161673
633	279337	161258
634	279861	160865
635	280336	160444
636	280842	160040
637	281287	159602
638	281726	159160
639	282161	158716
640	282560	158251
641	282995	157807
642	283418	157357
643	283926	156953
644	284414	156538
645	284921	156133
646	285472	155752
647	285969	155341
648	286475	154935
649	286971	154522
650	287500	154128
651	287942	153687
652	288491	153302
653	288982	152886
654	289492	152480
655	290065	152107
656	290598	151712
657	291162	151333
658	291598	150887
659	292174	150514
660	292627	150076
661	293061	149629
662	293473	149171
663	293905	148723
664	294352	148282
665	294794	147840
666	295210	147383
667	295726	146977
668	296228	146564
669	296699	146135
670	297221	145731
671	297746	145328
672	298254	144917
673	298768	144508
674	299153	144036
675	299558	143575
676	299993	143128
677	300430	142682
678	300900	142251
679	301355	141814
680	301769	141357
681	302202	140909
682	302612	140451
683	303001	139983
684	303431	139534
685	303863	139086
686	304314	138646
687	304841	138242
688	305337	137822
689	305796	137386
690	306218	136934
691	306643	136483
692	307065	136030
693	307538	135600
694	307987	135159
695	308433	134717
696	308798	134241
697	309339	133840
698	309691	133357
699	310075	132889
700	310508	132442
701	311041	132037
702	311580	131635
703	312047	131201
704	312517	130769
705	312955	130324
706	313410	129885
707	313820	129428
708	314252	128980
709	314731	128552
710	315135	128092
711	315619	127666
712	316060	127222
713	316496	126776
714	316958	126340
715	317401	125896
716	317891	125471
717	318398	125053
718	318873	124622
719	319292	124169
720	319710	123716
721	320134	123264
722	320563	122816
723	320982	122363
724	321447	121928
725	321885	121483
726	322323	121037
727	322770	120595
728	323254	120167
729	323757	119746
730	324217	119308
731	324736	118892
732	325171	118445
733	325581	117990
734	326068	117562
735	326447	117095
736	326854	116638
737	327316	116201
738	327693	115734
739	328147	115294
740	328576	114846
741	328933	114372
742	329407	113940
743	329846	113495
744	330268	113045
745	330771	112621
746	331283	112201
747	331763	111770
748	332219	111331
749	332677	110892
750	333117	110447
751	333539	109997
752	333992	109556
753	334459	109120
754	334926	108684
755	335332	108228
756	335783	107787
757	336299	107367
758	336758	106928
759	337264	106504
760	337698	106057
761	338103	105601
762	338586	105170
763	338988	104713
764	339453	104276
765	339851	103818
766	340246	103360
767	340669	102910
768	341089	102459
769	341508	102008
770	341955	101566
771	342387	101119
772	342825	100674
773	343297	100239
774	343768	99803
775	344235	99366
776	344654	98916
777	345098	98472
778	345552	98032
779	345964	97579
780	346390	97131
781	346874	96699
782	347310	96253
783	347777	95816
784	348217	95371
785	348684	94934
786	349108	94485
787	349558	94043
788	350103	93627
789	350531	93179
790	350994	92740
791	351439	92297
792	351934	91866
793	352383	91424
794	352831	90981
795	353276	90538
796	353739	90099
797	354246	89671
798	354733	89238
799	355174	88793
800	355614	88348
801	356123	87920
802	356690	87506
803	357153	87067
804	357664	86639
805	358168	86209
806	358690	85783
807	359406	85403
808	359839	84956
809	360226	84497
810	360711	84062
811	361141	83613
812	361616	83176
813	362103	82741
814	362578	82303
815	363062	81866
816	363493	81418
817	363970	80981
818	364375	80527
819	364895	80099
820	365462	79680
821	365928	79239
822	366396	78799
823	366832	78352
824	367289	77909
825	367688	77454
826	368104	77003
827	368556	76560
828	368981	76110
829	369410	75662
830	369871	75220
831	370299	74772
832	370731	74324
833	371159	73875
834	371601	73430
835	372093	72994
836	372561	72553
837	373073	72121
838	373512	71675
839	373977	71233
840	374428	70789
841	374859	70341
842	375297	69895
843	375710	69444
844	376110	68990
845	376584	68550
846	377078	68114
847	377560	67675
848	378021	67233
849	378440	66783
850	378858	66333
851	379249	65879
852	379685	65432
853	380152	64990
854	380552	64538
855	380973	64089
856	381419	63644
857	381876	63201
858	382307	62753
859	382697	62299
860	383148	61855
861	383569	61406
862	383982	60956
863	384507	60524
864	385017	60089
865	385483	59647
866	385924	59201
867	386336	58751
868	386750	58301
869	387151	57850
870	387590	57404
871	387988	56952
872	388438	56508
873	388888	56063
874	389300	55614
875	389854	55184
876	390376	54750
877	391004	54330
878	391453	53886
879	391950	53447
880	392419	53005
881	392890	52563
882	393368	52122
883	393836	51679
884	394315	51238
885	394715	50787
886	395088	50332
887	395479	49880
888	395950	49438
889	396386	48991
890	396781	48540
891	397211	48092
892	397694	47652
893	398137	47206
894	398502	46751
895	399009	46313
896	399474	45870
897	399941	45427
898	400393	44983
899	400856	44539
900	401265	44090
901	401681	43641
902	402139	43197
903	402531	42746
904	402964	42300
905	403445	41858
906	403982	41422
907	404388	40973
908	404784	40522
909	405173	40072
910	405616	39626
911	406069	39182
912	406540	38739
913	407031	38298
914	407481	37853
915	407970	37412
916	408386	36964
917	408759	36512
918	409192	36065
919	409620	35619
920	410062	35173
921	410571	34733
922	410952	34283
923	411390	33837
924	411865	33394
925	412309	32949
926	412842	32510
927	413253	32062
928	413638	31612
929	414123	31170
930	414508	30720
931	414976	30277
932	415387	29829
933	415882	29387
934	416417	28948
935	416871	28504
936	417567	28075
937	417950	27625
938	418415	27181
939	418903	26738
940	419367	26294
941	419831	25849
942	420224	25400
943	420650	24953
944	421062	24506
945	421432	24056
946	421866	23610
947	422407	23170
948	422918	22727
949	423318	22279
950	423730	21832
951	424180	21387
952	424615	20941
953	425027	20494
954	425480	20048
955	425957	19604
956	426358	19157
957	426756	18709
958	427199	18263
959	427649	17818
960	428089	17373
961	428534	16927
962	428971	16481
963	429541	16040
964	429941	15593
965	430397	15148
966	430853	14703
967	431262	14256
968	431678	13810
969	432105	13364
970	432536	12918
971	433009	12473
972	433443	12027
973	433839	11580
974	434276	11135
975	434735	10690
976	435252	10246
977	435734	9801
978	436182	9356
979	436674	8911
980	437097	8465
981	437582	8020
982	438076	7576
983	438529	7130
984	439061	6686
985	439533	6240
986	440062	5796
987	440571	5351
988	440923	4904
989	441306	4457
990	441744	4011
991	442199	3566
992	442772	3121
993	443218	2675
994	443654	2229
995	444097	1783
996	444574	1337
997	445002	891
998	445379	445
999	445834	0
