iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
19	0.9499066712	0.1720101197	0.9499066712	0.9499066712	0.9194139406	0.9194139406	0.9824913907	0.9824913907
20	0.9504521022	0.1669203012	0.9504521022	0.9504521022	0.920744404	0.920744404	0.9821407455	0.9821407455
21	0.9519021474	0.1544902557	0.9519021474	0.9519021474	0.9226921885	0.9226921885	0.9830219858	0.9830219858
22	0.9532121137	0.1510545998	0.9532121137	0.9532121137	0.9247647751	0.9247647751	0.9834651766	0.9834651766
23	0.9548477605	0.1452107739	0.9548477605	0.9548477605	0.9273413001	0.9273413001	0.9840358748	0.9840358748
24	0.955405037	0.1416154845	0.955405037	0.955405037	0.92870547	0.92870547	0.9836852296	0.9836852296
25	0.9562848359	0.1399274497	0.9562848359	0.9562848359	0.9304863919	0.9304863919	0.9835546374	0.9835546374
26	0.9578638089	0.1377256079	0.9578638089	0.9578638089	0.9322670851	0.9322670851	0.9849058039	0.9849058039
27	0.9583909028	0.1352872456	0.9583909028	0.9583909028	0.9331609746	0.9331609746	0.9850230284	0.9850230284
28	0.9593078942	0.133453333	0.9593078942	0.9593078942	0.9348373397	0.9348373397	0.9850939801	0.9850939801
29	0.9598928834	0.1304625136	0.9598928834	0.9598928834	0.9358246829	0.9358246829	0.9852317703	0.9852317703
30	0.9609788605	0.1246877317	0.9609788605	0.9609788605	0.9384772507	0.9384772507	0.9845860073	0.9845860073
31	0.9617712017	0.1231789837	0.9617712017	0.9617712017	0.9398988843	0.9398988843	0.984685751	0.984685751
32	0.962707192	0.1210840554	0.962707192	0.962707192	0.9417118637	0.9417118637	0.9846600438	0.9846600438
33	0.9637496912	0.1198122965	0.9637496912	0.9637496912	0.9436475935	0.9436475935	0.9847268824	0.9847268824
34	0.9643670027	0.1188681343	0.9643670027	0.9643670027	0.9451123559	0.9451123559	0.98442251	0.98442251
35	0.9648876037	0.1164248716	0.9648876037	0.9648876037	0.9458490173	0.9458490173	0.9847083732	0.9847083732
36	0.9655900501	0.1151532982	0.9655900501	0.9655900501	0.9472132814	0.9472132814	0.9846939772	0.9846939772
37	0.9661709717	0.1143806396	0.9661709717	0.9661709717	0.9482423345	0.9482423345	0.984790636	0.984790636
38	0.9669683249	0.1119978812	0.9669683249	0.9669683249	0.9494756685	0.9494756685	0.9851176307	0.9851176307
39	0.9674718486	0.1112026882	0.9674718486	0.9674718486	0.950656814	0.950656814	0.9848924362	0.9848924362
40	0.9677960057	0.1094389867	0.9677960057	0.9677960057	0.9512081771	0.9512081771	0.9849726425	0.9849726425
41	0.9681423917	0.108853282	0.9681423917	0.9681423917	0.951917974	0.951917974	0.9849294545	0.9849294545
42	0.9680033258	0.1070178841	0.9680033258	0.9680033258	0.9524530367	0.9524530367	0.9840698082	0.9840698082
43	0.9687323706	0.1048848161	0.9687323706	0.9687323706	0.9535509383	0.9535509383	0.9844050291	0.9844050291
44	0.9691824498	0.1037759185	0.9691824498	0.9691824498	0.9542283242	0.9542283242	0.9846127427	0.9846127427
45	0.9695945587	0.1028361323	0.9695945587	0.9695945587	0.9548912664	0.9548912664	0.9847577309	0.9847577309
46	0.9699186016	0.1021996979	0.9699186016	0.9699186016	0.9555829864	0.9555829864	0.9846908924	0.9846908924
47	0.9703029591	0.1015862771	0.9703029591	0.9703029591	0.9563740525	0.9563740525	0.9846435913	0.9846435913
48	0.9707115007	0.1009970878	0.9707115007	0.9707115007	0.9571089038	0.9571089038	0.9847063167	0.9847063167
49	0.9710595673	0.09978595593	0.9710595673	0.9710595673	0.9578150865	0.9578150865	0.9846754681	0.9846754681
50	0.9714198186	0.09896061874	0.9714198186	0.9714198186	0.9584763762	0.9584763762	0.9847176278	0.9847176278
51	0.9717287121	0.09771367528	0.9717287121	0.9717287121	0.9587641144	0.9587641144	0.9850487356	0.9850487356
52	0.9720946658	0.09709146683	0.9720946658	0.9720946658	0.9595237165	0.9595237165	0.9849993779	0.9849993779
53	0.9723958722	0.09520555563	0.9723958722	0.9723958722	0.9602232056	0.9602232056	0.9848811251	0.9848811251
54	0.9726451672	0.09476087626	0.9726451672	0.9726451672	0.9608328267	0.9608328267	0.9847515612	0.9847515612
55	0.9729207258	0.09408023108	0.9729207258	0.9729207258	0.9612874993	0.9612874993	0.9848389654	0.9848389654
56	0.9733509591	0.09273456013	0.9733509591	0.9733509591	0.9619444224	0.9619444224	0.9850312547	0.9850312547
57	0.9736927399	0.09175528677	0.9736927399	0.9736927399	0.9622325509	0.9622325509	0.985429201	0.985429201
58	0.9739391848	0.09116596445	0.9739391848	0.9739391848	0.9627307103	0.9627307103	0.9854117202	0.9854117202
59	0.974241057	0.08972757981	0.974241057	0.974241057	0.9634368037	0.9634368037	0.9852903826	0.9852903826
60	0.9744996598	0.08907526604	0.9744996598	0.9744996598	0.9639240334	0.9639240334	0.98530992	0.98530992
61	0.9748363531	0.08819607455	0.9748363531	0.9748363531	0.9645407347	0.9645407347	0.9853541362	0.9853541362
62	0.9750022896	0.08793518106	0.9750022896	0.9750022896	0.9649889665	0.9649889665	0.9852256006	0.9852256006
63	0.975207966	0.08701436557	0.975207966	0.975207966	0.965498649	0.965498649	0.9851145458	0.9851145458
64	0.9753080449	0.08647818759	0.9753080449	0.9753080449	0.9657610756	0.9657610756	0.9850456507	0.9850456507
65	0.9758396518	0.08585445919	0.9758396518	0.9758396518	0.9661818853	0.9661818853	0.985692442	0.985692442
66	0.9761090135	0.0845226114	0.9761090135	0.9761090135	0.9665657816	0.9665657816	0.9858425716	0.9858425716
67	0.9764613336	0.08358106196	0.9764613336	0.9764613336	0.9670768654	0.9670768654	0.9860297195	0.9860297195
68	0.9767812066	0.08255153664	0.9767812066	0.9767812066	0.9675550686	0.9675550686	0.9861849905	0.9861849905
69	0.9768988565	0.08189412576	0.9768988565	0.9768988565	0.9679850995	0.9679850995	0.9859783052	0.9859783052
70	0.9775380936	0.0803796296	0.9775380936	0.9775380936	0.9684921041	0.9684921041	0.9867546604	0.9867546604
71	0.9777177094	0.07931164382	0.9777177094	0.9777177094	0.9688517208	0.9688517208	0.9867474624	0.9867474624
72	0.9780406886	0.07857625175	0.9780406886	0.9780406886	0.969238195	0.969238195	0.9870045337	0.9870045337
73	0.9782338606	0.07823719393	0.9782338606	0.9782338606	0.969671284	0.969671284	0.9869490063	0.9869490063
74	0.9782403992	0.07628992585	0.9782403992	0.9782403992	0.9700834997	0.9700834997	0.9865356357	0.9865356357
75	0.9785865764	0.07535602749	0.9785865764	0.9785865764	0.9705854389	0.9705854389	0.986720727	0.986720727
76	0.9787565689	0.07504599756	0.9787565689	0.9787565689	0.9710434323	0.9710434323	0.9865932197	0.9865932197
77	0.9790112604	0.0745784046	0.9790112604	0.9790112604	0.9715439498	0.9715439498	0.986594248	0.986594248
78	0.9794625367	0.07380153337	0.9794625367	0.9794625367	0.9718604573	0.9718604573	0.9871844836	0.9871844836
79	0.9795434564	0.07338774936	0.9795434564	0.9795434564	0.9721883483	0.9721883483	0.9870107034	0.9870107034
80	0.9797089733	0.07277734294	0.9797089733	0.9797089733	0.9725843749	0.9725843749	0.9869387235	0.9869387235
81	0.9800113923	0.07242373108	0.9800113923	0.9800113923	0.9729447879	0.9729447879	0.9871813987	0.9871813987
82	0.9804164385	0.07127649053	0.9804164385	0.9804164385	0.9734326155	0.9734326155	0.9875011954	0.9875011954
83	0.9806832518	0.06953252364	0.9806832518	0.9806832518	0.9738827991	0.9738827991	0.987579345	0.987579345
84	0.980902213	0.06923037782	0.980902213	0.980902213	0.9743347821	0.9743347821	0.9875587793	0.9875587793
85	0.981121803	0.06878387841	0.981121803	0.981121803	0.9746570199	0.9746570199	0.987672919	0.987672919
86	0.9813916878	0.06775836397	0.9813916878	0.9813916878	0.9750194867	0.9750194867	0.9878477274	0.9878477274
87	0.9814848785	0.06697584695	0.9814848785	0.9814848785	0.9754721925	0.9754721925	0.987572147	0.987572147
88	0.9817078842	0.06651073558	0.9817078842	0.9817078842	0.9758706844	0.9758706844	0.987615335	0.987615335
89	0.9817867304	0.06623754503	0.9817867304	0.9817867304	0.9761581178	0.9761581178	0.9874806297	0.9874806297
90	0.9821213272	0.06564808118	0.9821213272	0.9821213272	0.9763373858	0.9763373858	0.9879742065	0.9879742065
91	0.9823744191	0.06493046386	0.9823744191	0.9823744191	0.9765835615	0.9765835615	0.9882343626	0.9882343626
92	0.9824587233	0.064223112	0.9824587233	0.9824587233	0.9768657498	0.9768657498	0.9881161098	0.9881161098
93	0.9825942952	0.06372078263	0.9825942952	0.9825942952	0.977165026	0.977165026	0.988084233	0.988084233
94	0.9827283685	0.06346640755	0.9827283685	0.9827283685	0.977520831	0.977520831	0.9879916873	0.9879916873
95	0.9828647075	0.0630971595	0.9828647075	0.9828647075	0.9778702424	0.9778702424	0.9879104528	0.9879104528
96	0.9830490093	0.06242990465	0.9830490093	0.9830490093	0.9781615865	0.9781615865	0.9879855176	0.9879855176
97	0.9831969834	0.06076219996	0.9831969834	0.9831969834	0.9784193467	0.9784193467	0.9880215076	0.9880215076
98	0.9833576914	0.0604047425	0.9833576914	0.9833576914	0.9787548526	0.9787548526	0.9880040268	0.9880040268
99	0.9834669418	0.06018431982	0.9834669418	0.9834669418	0.9790288888	0.9790288888	0.9879454145	0.9879454145
100	0.9836372701	0.05945565331	0.9836372701	0.9836372701	0.9793261189	0.9793261189	0.9879865459	0.9879865459
101	0.9837397833	0.05922011219	0.9837397833	0.9837397833	0.9795728394	0.9795728394	0.9879423297	0.9879423297
102	0.983809715	0.0585367733	0.983809715	0.983809715	0.9799007021	0.9799007021	0.9877500404	0.9877500404
103	0.9839966076	0.05819548832	0.9839966076	0.9839966076	0.9801814726	0.9801814726	0.9878415577	0.9878415577
104	0.9840054055	0.05789156247	0.9840054055	0.9840054055	0.9804339304	0.9804339304	0.9876029956	0.9876029956
105	0.9840875592	0.05751556992	0.9840875592	0.9840875592	0.9806295029	0.9806295029	0.9875700905	0.9875700905
106	0.9842318719	0.05730222488	0.9842318719	0.9842318719	0.9809100584	0.9809100584	0.9875762602	0.9875762602
107	0.9844286792	0.05679224382	0.9844286792	0.9844286792	0.9811995934	0.9811995934	0.9876790887	0.9876790887
108	0.9843810629	0.05653022796	0.9843810629	0.9843810629	0.9814055077	0.9814055077	0.9873747163	0.9873747163
109	0.98448105	0.05629884541	0.98448105	0.98448105	0.981664264	0.981664264	0.9873140475	0.9873140475
110	0.9846617824	0.05605179861	0.9846617824	0.9846617824	0.9819576137	0.9819576137	0.987380886	0.987380886
111	0.9851094049	0.05563831536	0.9851094049	0.9851094049	0.9821006265	0.9821006265	0.9881366755	0.9881366755
112	0.9852900773	0.0551395429	0.9852900773	0.9852900773	0.982298262	0.982298262	0.9883001729	0.9883001729
113	0.9853646433	0.05488881674	0.9853646433	0.9853646433	0.9824932478	0.9824932478	0.9882528717	0.9882528717
114	0.9855471904	0.05424663491	0.9855471904	0.9855471904	0.9827413804	0.9827413804	0.988369068	0.988369068
115	0.9855868919	0.05397923572	0.9855868919	0.9855868919	0.9829047417	0.9829047417	0.9882837203	0.9882837203
116	0.9856730057	0.05386036885	0.9856730057	0.9856730057	0.9830974159	0.9830974159	0.9882621263	0.9882621263
117	0.9861043397	0.05291988401	0.9861043397	0.9861043397	0.983269878	0.983269878	0.9889551904	0.9889551904
118	0.9861666473	0.05281306916	0.9861666473	0.9861666473	0.9834212394	0.9834212394	0.9889274267	0.9889274267
119	0.9862452918	0.05259742345	0.9862452918	0.9862452918	0.9835583404	0.9835583404	0.9889469641	0.9889469641
120	0.9862225417	0.0522973873	0.9862225417	0.9862225417	0.9836219338	0.9836219338	0.9888369376	0.9888369376
121	0.9862971267	0.05197377818	0.9862971267	0.9862971267	0.9837896677	0.9837896677	0.9888174002	0.9888174002
122	0.9863105874	0.05154536981	0.9863105874	0.9863105874	0.9838673536	0.9838673536	0.988765986	0.988765986
123	0.9863281941	0.05137978977	0.9863281941	0.9863281941	0.9839095209	0.9839095209	0.988758788	0.988758788
124	0.9867584743	0.05062641355	0.9867584743	0.9867584743	0.9839993783	0.9839993783	0.9895330866	0.9895330866
125	0.9867317781	0.05048336611	0.9867317781	0.9867317781	0.9840510285	0.9840510285	0.9894271733	0.9894271733
126	0.9868415115	0.05000323401	0.9868415115	0.9868415115	0.9842744167	0.9842744167	0.9894220318	0.9894220318
127	0.9868553442	0.04987268695	0.9868553442	0.9868553442	0.9843273818	0.9843273818	0.9893963247	0.9893963247
128	0.9868750683	0.04975312712	0.9868750683	0.9868750683	0.9843676468	0.9843676468	0.9893952964	0.9893952964
129	0.986896325	0.04964400837	0.986896325	0.986896325	0.9844099454	0.9844099454	0.9893952964	0.9893952964
130	0.9868947389	0.04907160328	0.9868947389	0.9868947389	0.9845269356	0.9845269356	0.9892739588	0.9892739588
131	0.9868733204	0.04897251053	0.9868733204	0.9868733204	0.9845729176	0.9845729176	0.989184498	0.989184498
132	0.9870809039	0.048609293	0.9870809039	0.9870809039	0.9847141619	0.9847141619	0.9894590501	0.9894590501
133	0.9872149838	0.04821405591	0.9872149838	0.9872149838	0.9848710462	0.9848710462	0.9895701049	0.9895701049
134	0.9872302837	0.04807229969	0.9872302837	0.9872302837	0.9849717952	0.9849717952	0.9894991532	0.9894991532
135	0.9871974161	0.04798595729	0.9871974161	0.9871974161	0.9850204904	0.9850204904	0.9893839853	0.9893839853
136	0.9873052747	0.04763758125	0.9873052747	0.9873052747	0.9851975553	0.9851975553	0.9894220318	0.9894220318
137	0.9874091344	0.04751644576	0.9874091344	0.9874091344	0.9853636158	0.9853636158	0.9894631632	0.9894631632
138	0.9874767427	0.0472436906	0.9874767427	0.9874767427	0.9855207244	0.9855207244	0.989440541	0.989440541
139	0.9877018436	0.04704979234	0.9877018436	0.9877018436	0.985717168	0.985717168	0.9896945274	0.9896945274
140	0.9876784829	0.04686032096	0.9876784829	0.9876784829	0.9857563252	0.9857563252	0.9896081514	0.9896081514
141	0.9878466476	0.04643719531	0.9878466476	0.9878466476	0.9858944315	0.9858944315	0.9898066104	0.9898066104
142	0.9878987978	0.04636328207	0.9878987978	0.9878987978	0.9860034274	0.9860034274	0.989801469	0.989801469
143	0.9880084011	0.04569831273	0.9880084011	0.9880084011	0.9860881215	0.9860881215	0.9899361743	0.9899361743
144	0.9879949627	0.04560306679	0.9879949627	0.9879949627	0.9861246132	0.9861246132	0.9898724207	0.9898724207
145	0.9880424519	0.04531428328	0.9880424519	0.9880424519	0.986233527	0.986233527	0.9898580247	0.9898580247
146	0.9880988856	0.04471581692	0.9880988856	0.9880988856	0.9863337363	0.9863337363	0.9898703641	0.9898703641
147	0.988181528	0.04454557224	0.988181528	0.988181528	0.9865004873	0.9865004873	0.9898683075	0.9898683075
148	0.9881842194	0.04448296149	0.9881842194	0.9881842194	0.9865354717	0.9865354717	0.9898384873	0.9898384873
149	0.9882422268	0.04426108896	0.9882422268	0.9882422268	0.9866357817	0.9866357817	0.9898539115	0.9898539115
150	0.9883229094	0.04407808102	0.9883229094	0.9883229094	0.9867516746	0.9867516746	0.9898991561	0.9898991561
151	0.9883489803	0.04399807037	0.9883489803	0.9883489803	0.9868302219	0.9868302219	0.9898724207	0.9898724207
152	0.9883455173	0.04394405141	0.9883455173	0.9883455173	0.9868590884	0.9868590884	0.9898364307	0.9898364307
153	0.9884127982	0.04377613483	0.9884127982	0.9884127982	0.9869237425	0.9869237425	0.9899063541	0.9899063541
154	0.9884575382	0.04343540405	0.9884575382	0.9884575382	0.9869618482	0.9869618482	0.9899577683	0.9899577683
155	0.9885341176	0.04322963223	0.9885341176	0.9885341176	0.9870307342	0.9870307342	0.9900420877	0.9900420877
156	0.9885422372	0.043182736	0.9885422372	0.9885422372	0.9870469243	0.9870469243	0.9900420877	0.9900420877
157	0.9885629178	0.04309314726	0.9885629178	0.9885629178	0.9871433639	0.9871433639	0.9899865603	0.9899865603
158	0.9886340357	0.04295177756	0.9886340357	0.9886340357	0.9872800883	0.9872800883	0.9899917017	0.9899917017
159	0.9886938234	0.04284770253	0.9886938234	0.9886938234	0.9873645673	0.9873645673	0.9900266634	0.9900266634
160	0.9887100567	0.04274162522	0.9887100567	0.9887100567	0.98739797	0.98739797	0.9900256351	0.9900256351
161	0.9888061273	0.04256757732	0.9888061273	0.9888061273	0.9875343718	0.9875343718	0.9900811625	0.9900811625
162	0.9889039278	0.04232982976	0.9889039278	0.9889039278	0.9876108028	0.9876108028	0.9902004436	0.9902004436
163	0.9890125237	0.04188390872	0.9890125237	0.9890125237	0.9876964951	0.9876964951	0.9903320641	0.9903320641
164	0.9890838215	0.04171807683	0.9890838215	0.9890838215	0.9877742738	0.9877742738	0.990396846	0.990396846
165	0.9890924551	0.04168022358	0.9890924551	0.9890924551	0.9877914955	0.9877914955	0.990396846	0.990396846
166	0.989075452	0.04158067906	0.989075452	0.989075452	0.9878261173	0.9878261173	0.9903279509	0.9903279509
167	0.9890883398	0.04152116872	0.9890883398	0.9890883398	0.9878344351	0.9878344351	0.9903454318	0.9903454318
168	0.9892607952	0.04120032264	0.9892607952	0.9892607952	0.9880137566	0.9880137566	0.9905109857	0.9905109857
169	0.9892722376	0.0410910941	0.9892722376	0.9892722376	0.9881061684	0.9881061684	0.9904410623	0.9904410623
170	0.9893149137	0.04098491607	0.9893149137	0.9893149137	0.9881913231	0.9881913231	0.9904410623	0.9904410623
171	0.9893829061	0.0408734887	0.9893829061	0.9893829061	0.9882881034	0.9882881034	0.9904801371	0.9904801371
172	0.9894727327	0.04076401078	0.9894727327	0.9894727327	0.988382389	0.988382389	0.9905654848	0.9905654848
173	0.9895964029	0.04059972254	0.9895964029	0.9895964029	0.9885155476	0.9885155476	0.9906796244	0.9906796244
174	0.9896108539	0.04049921754	0.9896108539	0.9896108539	0.9885720325	0.9885720325	0.9906518607	0.9906518607
175	0.9896795075	0.04023598806	0.9896795075	0.9896795075	0.9886076807	0.9886076807	0.990753661	0.990753661
176	0.9898309855	0.03966551579	0.9898309855	0.9898309855	0.9886622315	0.9886622315	0.9910025059	0.9910025059
177	0.9899178411	0.03948688785	0.9899178411	0.9899178411	0.9887925524	0.9887925524	0.9910456939	0.9910456939
178	0.9901941705	0.03927884809	0.9901941705	0.9901941705	0.9889099938	0.9889099938	0.9914816868	0.9914816868
179	0.9902081858	0.03866703652	0.9902081858	0.9902081858	0.9889604595	0.9889604595	0.9914590645	0.9914590645
180	0.990294981	0.03827138972	0.990294981	0.990294981	0.9889934527	0.9889934527	0.9915999395	0.9915999395
181	0.9904979771	0.03801234128	0.9904979771	0.9904979771	0.9890179289	0.9890179289	0.9919824616	0.9919824616
182	0.9904893041	0.03791015287	0.9904893041	0.9904893041	0.9890568576	0.9890568576	0.9919259059	0.9919259059
183	0.9904908215	0.03774697488	0.9904908215	0.9904908215	0.9891672538	0.9891672538	0.991817936	0.991817936
184	0.9905334139	0.03754839856	0.9905334139	0.9905334139	0.9892123221	0.9892123221	0.9918580391	0.9918580391
185	0.9906050014	0.03710715294	0.9906050014	0.9906050014	0.9892610182	0.9892610182	0.9919526413	0.9919526413
186	0.9906297608	0.03701501257	0.9906297608	0.9906297608	0.9893277925	0.9893277925	0.9919351605	0.9919351605
187	0.9907150438	0.03687014059	0.9907150438	0.9907150438	0.9894078965	0.9894078965	0.9920256495	0.9920256495
188	0.9907233011	0.03677656678	0.9907233011	0.9907233011	0.9894663101	0.9894663101	0.9919834899	0.9919834899
189	0.9907991289	0.03662273744	0.9907991289	0.9907991289	0.9895050459	0.9895050459	0.9920966012	0.9920966012
190	0.9908082865	0.03653231641	0.9908082865	0.9908082865	0.9895233133	0.9895233133	0.9920966012	0.9920966012
191	0.9908174536	0.03646006271	0.9908174536	0.9908174536	0.9895405772	0.9895405772	0.9920976295	0.9920976295
192	0.9908197428	0.03634491113	0.9908197428	0.9908197428	0.9895727665	0.9895727665	0.9920698658	0.9920698658
193	0.9910238315	0.0356673044	0.9910238315	0.9910238315	0.9896382355	0.9896382355	0.992413313	0.992413313
194	0.9910570341	0.03559263659	0.9910570341	0.9910570341	0.9896901402	0.9896901402	0.992427709	0.992427709
195	0.991088446	0.03551263613	0.991088446	0.991088446	0.9897681345	0.9897681345	0.9924122847	0.9924122847
196	0.9911401004	0.03534743917	0.9911401004	0.9911401004	0.9898425305	0.9898425305	0.9924410767	0.9924410767
197	0.9912341548	0.03501797949	0.9912341548	0.9912341548	0.9898685371	0.9898685371	0.9926035457	0.9926035457
198	0.9912382404	0.03445293579	0.9912382404	0.9912382404	0.9899329375	0.9899329375	0.9925469901	0.9925469901
199	0.9912846938	0.03443204897	0.9912846938	0.9912846938	0.9899519544	0.9899519544	0.9926210266	0.9926210266
200	0.9913135368	0.03431731521	0.9913135368	0.9913135368	0.9900289225	0.9900289225	0.9926014892	0.9926014892
201	0.991393563	0.03418213245	0.991393563	0.991393563	0.9900586493	0.9900586493	0.9927320814	0.9927320814
202	0.9914653663	0.03412647461	0.9914653663	0.9914653663	0.9900801667	0.9900801667	0.9928544473	0.9928544473
203	0.9915037029	0.03395858623	0.9915037029	0.9915037029	0.9901382208	0.9901382208	0.9928729564	0.9928729564
204	0.9915387953	0.03381132133	0.9915387953	0.9915387953	0.990212306	0.990212306	0.9928688433	0.9928688433
205	0.9915876635	0.03374160236	0.9915876635	0.9915876635	0.990310809	0.990310809	0.992867815	0.992867815
206	0.9916313738	0.03344162689	0.9916313738	0.9916313738	0.9903468548	0.9903468548	0.9929192292	0.9929192292
207	0.9916481426	0.033339734	0.9916481426	0.9916481426	0.9903843984	0.9903843984	0.9929151161	0.9929151161
208	0.9916751309	0.03324022098	0.9916751309	0.9916751309	0.9904382388	0.9904382388	0.9929151161	0.9929151161
209	0.9917333982	0.03312334566	0.9917333982	0.9917333982	0.9905289062	0.9905289062	0.9929408232	0.9929408232
210	0.991772265	0.03299167689	0.991772265	0.991772265	0.9905870091	0.9905870091	0.9929603606	0.9929603606
211	0.9918266513	0.03295722939	0.9918266513	0.9918266513	0.9905850037	0.9905850037	0.9930714154	0.9930714154
212	0.9918630553	0.03288051676	0.9918630553	0.9918630553	0.9906279586	0.9906279586	0.9931012357	0.9931012357
213	0.9918931048	0.03280987588	0.9918931048	0.9918931048	0.9906254968	0.9906254968	0.9931639611	0.9931639611
214	0.9919191224	0.03267714171	0.9919191224	0.9919191224	0.9906722848	0.9906722848	0.9931691025	0.9931691025
215	0.9919423543	0.03256688783	0.9919423543	0.9919423543	0.9907431913	0.9907431913	0.9931444237	0.9931444237
216	0.9919673971	0.03250281291	0.9919673971	0.9919673971	0.9907829232	0.9907829232	0.9931547065	0.9931547065
217	0.9920213708	0.03215349718	0.9920213708	0.9920213708	0.9908302337	0.9908302337	0.9932153753	0.9932153753
218	0.9920134998	0.03209469443	0.9920134998	0.9920134998	0.9908431841	0.9908431841	0.9931865833	0.9931865833
219	0.9920379696	0.03197201133	0.9920379696	0.9920379696	0.9908899624	0.9908899624	0.9931886399	0.9931886399
220	0.9921077633	0.03188678429	0.9921077633	0.9921077633	0.9909657682	0.9909657682	0.9932523936	0.9932523936
221	0.9922311122	0.0316694024	0.9922311122	0.9922311122	0.9910112936	0.9910112936	0.9934539375	0.9934539375
222	0.9922311989	0.03139314399	0.9922311989	0.9922311989	0.9910657039	0.9910657039	0.9933994384	0.9933994384
223	0.9922412146	0.03127584591	0.9922412146	0.9922412146	0.9911082066	0.9911082066	0.9933768161	0.9933768161
224	0.9922813692	0.03108870585	0.9922813692	0.9922813692	0.991201645	0.991201645	0.9933634484	0.9933634484
225	0.9922930193	0.03102149471	0.9922930193	0.9922930193	0.9912341097	0.9912341097	0.9933541938	0.9933541938
226	0.992401727	0.03092285133	0.992401727	0.992401727	0.9912985041	0.9912985041	0.9935074083	0.9935074083
227	0.9924499096	0.03084774476	0.9924499096	0.9924499096	0.9913588252	0.9913588252	0.9935433983	0.9935433983
228	0.9924028371	0.03076017257	0.9924028371	0.9924028371	0.9914225722	0.9914225722	0.9933850424	0.9933850424
229	0.9924878453	0.03066226224	0.9924878453	0.9924878453	0.9914734449	0.9914734449	0.9935043234	0.9935043234
230	0.9925152169	0.03061698226	0.9925152169	0.9925152169	0.9914809692	0.9914809692	0.9935516245	0.9935516245
231	0.9926120708	0.0305102437	0.9926120708	0.9926120708	0.9915380843	0.9915380843	0.9936883864	0.9936883864
232	0.9925688822	0.03034399183	0.9925688822	0.9925688822	0.9915696466	0.9915696466	0.9935701337	0.9935701337
233	0.9926518663	0.03021111185	0.9926518663	0.9926518663	0.9916134103	0.9916134103	0.9936924996	0.9936924996
234	0.9926798626	0.03011618797	0.9926798626	0.9926798626	0.9916754322	0.9916754322	0.9936863299	0.9936863299
235	0.9926264559	0.0300340176	0.9926264559	0.9926264559	0.991689691	0.991689691	0.9935649922	0.9935649922
236	0.9926638285	0.02997312782	0.9926638285	0.9926638285	0.9917438076	0.9917438076	0.9935855579	0.9935855579
237	0.9926890319	0.02988630814	0.9926890319	0.9926890319	0.9917644113	0.9917644113	0.9936153782	0.9936153782
238	0.9926847272	0.02966362067	0.9926847272	0.9926847272	0.991786553	0.991786553	0.9935845297	0.9935845297
239	0.9928004639	0.02945504081	0.9928004639	0.9928004639	0.991809638	0.991809638	0.9937932715	0.9937932715
240	0.9928158728	0.029300863	0.9928158728	0.9928158728	0.9918250315	0.9918250315	0.9938086958	0.9938086958
