iter	Passed	Remaining
193	109318	454179
194	109860	453526
195	110494	453254
196	111136	453007
197	111674	452339
198	112182	451547
199	112761	451047
200	113275	450283
201	113867	449833
202	114405	449167
203	114960	448572
204	115533	448043
205	116280	448187
206	116944	448003
207	117495	447385
208	118097	446961
209	118668	446418
210	119252	445924
211	119857	445508
212	120407	444887
213	120934	444181
214	121418	443316
215	121923	442536
216	122520	442089
217	123113	441627
218	123752	441328
219	124311	440741
220	124911	440299
221	125430	439572
222	125954	438863
223	126463	438105
224	127000	437445
225	127561	436869
226	128054	436062
227	128646	435592
228	129221	435062
229	129842	434688
230	130428	434196
231	130913	433367
232	131487	432835
233	132075	432348
234	132674	431897
235	133233	431315
236	133812	430796
237	134427	430393
238	134976	429778
239	135639	429525
240	136290	429229
241	136920	428867
242	137434	428139
243	138023	427645
244	138495	426793
245	139088	426313
246	139622	425650
247	140212	425159
248	140706	424380
249	141203	423610
250	141773	423062
251	142439	422796
252	143001	422220
253	143647	421894
254	144238	421403
255	144845	420958
256	145340	420185
257	145894	419588
258	146407	418871
259	146975	418315
260	147498	417628
261	148102	417174
262	148687	416665
263	149345	416358
264	149902	415768
265	150414	415054
266	151001	414547
267	151559	413960
268	152060	413219
269	152559	412474
270	153164	412016
271	153775	411576
272	154319	410952
273	154923	410490
274	155565	410128
275	156146	409600
276	156709	409029
277	157323	408587
278	157892	408030
279	158405	407328
280	158922	406636
281	159399	405846
282	159878	405063
283	160485	404603
284	161063	404072
285	161717	403728
286	162368	403375
287	162963	402880
288	163597	402484
289	164186	401972
290	164743	401384
291	165314	400830
292	165857	400209
293	166497	399821
294	167067	399261
295	167693	398838
296	168372	398538
297	168940	397974
298	169508	397409
299	170074	396840
300	170588	396150
301	171083	395418
302	171601	394739
303	172114	394052
304	172748	393640
305	173308	393058
306	173947	392657
307	174631	392354
308	175237	391873
309	175806	391310
310	176377	390751
311	176905	390099
312	177478	389545
313	178103	389105
314	178692	388584
315	179288	388080
316	179936	387687
317	180564	387247
318	181266	386967
319	181867	386467
320	182432	385893
321	182969	385257
322	183602	384825
323	184129	384172
324	184764	383741
325	185344	383196
326	185941	382686
327	186551	382202
328	187278	381957
329	187864	381421
330	188465	380915
331	189082	380442
332	189683	379936
333	190257	379375
334	190762	378677
335	191339	378122
336	191841	377420
337	192359	376751
338	192922	376169
339	193456	375533
340	194066	375044
341	194720	374638
342	195337	374159
343	196014	373796
344	196533	373129
345	197089	372532
346	197675	371994
347	198274	371480
348	198777	370784
349	199417	370346
350	200097	369980
351	200713	369494
352	201187	368748
353	201728	368125
354	202323	367601
355	202917	367074
356	203392	366333
357	203965	365771
358	204483	365107
359	205087	364600
360	205779	364246
361	206463	363878
362	207009	363264
363	207602	362734
364	208198	362208
365	208778	361655
366	209389	361153
367	209890	360463
368	210427	359836
369	210975	359228
370	211471	358533
371	212039	357959
372	212726	357585
373	213292	357008
374	213880	356467
375	214443	355885
376	214975	355251
377	215528	354652
378	216146	354160
379	216723	353602
380	217279	353007
381	217844	352428
382	218434	351890
383	219044	351383
384	219703	350955
385	220265	350370
386	220829	349788
387	221316	349086
388	221842	348446
389	222446	347929
390	223001	347334
391	223498	346650
392	224097	346124
393	224696	345598
394	225289	345063
395	225918	344582
396	226458	343965
397	226948	343273
398	227528	342718
399	228087	342130
400	228670	341579
401	229286	341077
402	229897	340567
403	230636	340246
404	231177	339631
405	231853	339214
406	232450	338681
407	233016	338102
408	233612	337567
409	234183	336995
410	234765	336440
411	235270	335775
412	235842	335204
413	236501	334758
414	237040	334141
415	237655	333631
416	238349	333232
417	238958	332712
418	239449	332028
419	239997	331425
420	240599	330895
421	241158	330307
422	241704	329700
423	242302	329165
424	242896	328624
425	243417	327985
426	244034	327474
427	244701	327031
428	245226	326396
429	245790	325814
430	246339	325213
431	246922	324657
432	247427	323998
433	247997	323425
434	248560	322842
435	249111	322244
436	249737	321744
437	250342	321216
438	250987	320738
439	251542	320144
440	252108	319566
441	252695	319013
442	253299	318482
443	254091	318186
444	254757	317731
445	255406	317253
446	255955	316651
447	256554	316111
448	257218	315650
449	257800	315089
450	258286	314411
451	258756	313713
452	259228	313019
453	259763	312402
454	260322	311814
455	260879	311225
456	261507	310718
457	262099	310169
458	262651	309573
459	263267	309053
460	263943	308602
461	264542	308060
462	265135	307510
463	265610	306825
464	266153	306220
465	266688	305604
466	267271	305044
467	267890	304525
468	268483	303975
469	269114	303469
470	269684	302893
471	270359	302435
472	270932	301863
473	271509	301295
474	272068	300707
475	272679	300176
476	273266	299618
477	273821	299026
478	274391	298451
479	274924	297835
480	275475	297238
481	276089	296710
482	276708	296186
483	277292	295625
484	277901	295091
485	278481	294525
486	279077	293976
487	279637	293390
488	280268	292877
489	280827	292290
490	281501	291821
491	282108	291282
492	282675	290703
493	283214	290093
494	283758	289490
495	284322	288908
496	284822	288261
497	285428	287720
498	286001	287147
499	286609	286609
500	287252	286105
501	287985	285690
502	288581	285139
503	289241	284650
504	289812	284073
505	290444	283556
506	291051	283014
507	291575	282392
508	292178	281846
509	292729	281250
510	293366	280736
511	293945	280166
512	294570	279640
513	295178	279098
514	295760	278531
515	296242	277870
516	296760	277244
517	297320	276657
518	297839	276032
519	298354	275404
520	298931	274833
521	299517	274270
522	300079	273686
523	300675	273132
524	301219	272531
525	301877	272034
526	302449	271458
527	303023	270884
528	303484	270209
529	304087	269662
530	304585	269021
531	305106	268402
532	305693	267840
533	306356	267344
534	306874	266722
535	307388	266097
536	307963	265525
537	308523	264940
538	309092	264362
539	309688	263808
540	310228	263206
541	310782	262617
542	311330	262022
543	311842	261397
544	312400	260811
545	312974	260238
546	313555	259671
547	314064	259045
548	314617	258456
549	315166	257863
550	315697	257256
551	316342	256741
552	316990	256229
553	317560	255653
554	318080	255037
555	318644	254457
556	319220	253886
557	319772	253296
558	320350	252727
559	320836	252085
560	321303	251430
561	321925	250895
562	322564	250373
563	323040	249726
564	323480	249051
565	324129	248537
566	324789	248031
567	325405	247491
568	326064	246983
569	326585	246371
570	327116	245766
571	327623	245144
572	328193	244569
573	328887	244086
574	329524	243561
575	330138	243018
576	330700	242437
577	331316	241895
578	331908	241335
579	332465	240751
580	332994	240145
581	333558	239566
582	334192	239036
583	334737	238443
584	335300	237862
585	335775	237220
586	336302	236614
587	336874	236041
588	337527	235524
589	338145	234982
590	338706	234400
591	339497	233978
592	340041	233384
593	340550	232766
594	341124	232193
595	341673	231604
596	342292	231062
597	342890	230504
598	343511	229963
599	344193	229462
600	344882	228965
601	345574	228469
602	346231	227950
603	346827	227390
604	347597	226944
605	348191	226381
606	348791	225823
607	349409	225277
608	350068	224756
609	350704	224220
610	351324	223674
611	351902	223101
612	352493	222536
613	352973	221901
614	353545	221325
615	354145	220766
616	354708	220184
617	355301	219619
618	355887	219051
619	356463	218477
620	357137	217963
621	357851	217472
622	358430	216899
623	359087	216373
624	359631	215779
625	360161	215176
626	360721	214592
627	361291	214013
628	361899	213457
629	362403	212840
630	362948	212247
631	363548	211686
632	364224	211169
633	364790	210589
634	365419	210044
635	366030	209488
636	366633	208929
637	367120	208303
638	367683	207721
639	368226	207127
640	368821	206563
641	369429	206005
642	370019	205438
643	370634	204884
644	371255	204334
645	371873	203781
646	372361	203158
647	372954	202592
648	373479	201989
649	374021	201396
650	374557	200799
651	375161	200239
652	375738	199665
653	376345	199106
654	376963	198553
655	377537	197977
656	378134	197412
657	378671	196816
658	379318	196278
659	379808	195658
660	380387	195085
661	380967	194512
662	381482	193905
663	381980	193291
664	382507	192691
665	383192	192171
666	383768	191596
667	384256	190977
668	384830	190401
669	385383	189815
670	386055	189288
671	386614	188704
672	387197	188132
673	387767	187555
674	388389	187002
675	389035	186460
676	389719	185937
677	390296	185362
678	390828	184765
679	391310	184145
680	391916	183584
681	392429	182980
682	393017	182410
683	393538	181810
684	394123	181239
685	394668	180649
686	395284	180093
687	395886	179529
688	396580	179007
689	397223	178462
690	397858	177913
691	398463	177350
692	399006	176760
693	399519	176157
694	400071	175570
695	400641	174992
696	401272	174441
697	402015	173938
698	402702	173409
699	403348	172863
700	403969	172306
701	404601	171754
702	405087	171139
703	405684	170571
704	406172	169958
705	406692	169359
706	407300	168796
707	407964	168256
708	408548	167683
709	409219	167146
710	409816	166578
711	410409	166008
712	411040	165453
713	411575	164860
714	412172	164292
715	412691	163693
716	413265	163116
717	413799	162522
718	414386	161950
719	414988	161384
720	415536	160797
721	416148	160234
722	416743	159665
723	417279	159073
724	417929	158525
725	418541	157961
726	419211	157420
727	419748	156829
728	420300	156243
729	420931	155687
730	421653	155163
731	422245	154592
732	422791	154004
733	423392	153436
734	424046	152887
735	424656	152322
736	425280	151762
737	425877	151192
738	426464	150618
739	427087	150057
740	427688	149488
741	428227	148898
742	428785	148314
743	429302	147716
744	429945	147162
745	430514	146582
746	431051	145992
747	431517	145377
748	432130	144812
749	432671	144223
750	433248	143646
751	433788	143058
752	434492	142522
753	435145	141970
754	435700	141386
755	436283	140811
756	436937	140258
757	437758	139759
758	438286	139165
759	438898	138599
760	439427	138006
761	440029	137437
762	440702	136889
763	441265	136307
764	441839	135728
765	442429	135154
766	442893	134542
767	443552	133989
768	444077	133396
769	444696	132831
770	445269	132252
771	445871	131682
772	446544	131132
773	447151	130563
774	447779	130000
775	448438	129446
776	449045	128876
777	449581	128286
778	450151	127706
779	450672	127112
780	451262	126538
781	451886	125973
782	452573	125425
783	453364	124906
784	453999	124343
785	454552	123758
786	455174	123192
787	455691	122597
788	456347	122039
789	456915	121458
790	457530	120889
791	458057	120297
792	458576	119704
793	459215	119141
794	459741	118549
795	460298	117966
796	460821	117373
797	461288	116767
798	461832	116180
799	462430	115607
800	463017	115031
801	463659	114469
802	464252	113895
803	464791	113307
804	465414	112740
805	466067	112179
806	466651	111603
807	467217	111021
808	467840	110454
809	468412	109874
810	468986	109295
811	469524	108707
812	470122	108133
813	470650	107544
814	471289	106979
815	471982	106427
816	472567	105850
817	473188	105281
818	473778	104705
819	474384	104133
820	475019	103567
821	475558	102979
822	476199	102414
823	476798	101840
824	477348	101255
825	477975	100687
826	478691	100137
827	479317	99568
828	479844	98978
829	480466	98408
830	481095	97840
831	481738	97274
832	482309	96693
833	482897	96116
834	483429	95528
835	484008	94949
836	484623	94377
837	485280	93813
838	485910	93243
839	486444	92656
840	487001	92072
841	487562	91490
842	488145	90911
843	488760	90339
844	489332	89759
845	489946	89186
846	490490	88601
847	491098	88027
848	491693	87450
849	492269	86871
850	492839	86290
851	493431	85713
852	494108	85151
853	494776	84586
854	495444	84022
855	496158	83465
856	496863	82907
857	497562	82347
858	498233	81782
859	498748	81191
860	499349	80615
861	499838	80020
862	500378	79434
863	500941	78851
864	501551	78276
865	502040	77683
866	502607	77101
867	503257	76532
868	503884	75959
869	504577	75396
870	505128	74812
871	505673	74227
872	506347	73661
873	506978	73088
874	507759	72537
875	508347	71957
876	508976	71384
877	509593	70809
878	510253	70239
879	510797	69654
880	511354	69070
881	511848	68478
882	512473	67904
883	513012	67318
884	513621	66741
885	514170	66157
886	514771	65579
887	515397	65005
888	516064	64435
889	516669	63858
890	517215	63273
891	517768	62689
892	518418	62117
893	519099	61548
894	519616	60960
895	520252	60386
896	520766	59798
897	521392	59222
898	521992	58644
899	522628	58069
900	523237	57492
901	523864	56916
902	524398	56330
903	525051	55757
904	525804	55194
905	526410	54616
906	527004	54036
907	527638	53461
908	528332	52891
909	529025	52321
910	529654	51744
911	530280	51167
912	530923	50591
913	531512	50010
914	532138	49433
915	532720	48852
916	533298	48270
917	533816	47682
918	534430	47104
919	535045	46525
920	535663	45947
921	536303	45370
922	536925	44792
923	537427	44203
924	538026	43623
925	538678	43047
926	539317	42470
927	539925	41890
928	540472	41306
929	540997	40720
930	541596	40139
931	542157	39556
932	542737	38974
933	543269	38389
934	543852	37807
935	544409	37224
936	544983	36642
937	545666	36067
938	546280	35487
939	546802	34902
940	547424	34323
941	547987	33740
942	548595	33160
943	549184	32578
944	549835	32001
945	550356	31415
946	550993	30837
947	551580	30255
948	552219	29676
949	552770	29093
950	553311	28509
951	553884	27926
952	554439	27343
953	555100	26765
954	555707	26185
955	556254	25601
956	556825	25019
957	557415	24437
958	558051	23858
959	558538	23272
960	559004	22685
961	559551	22102
962	560127	21521
963	560757	20941
964	561340	20359
965	562357	19793
966	562893	19209
967	563554	18629
968	564235	18050
969	564836	17469
970	565458	16888
971	566060	16306
972	566591	15722
973	567107	15138
974	567725	14557
975	568241	13973
976	568704	13388
977	569299	12806
978	569908	12224
979	570596	11644
980	571204	11063
981	571796	10480
982	572368	9898
983	572947	9316
984	573579	8734
985	574177	8152
986	574741	7570
987	575290	6987
988	575937	6405
989	576576	5824
990	577214	5242
991	577695	4658
992	578298	4076
993	578885	3494
994	579432	2911
995	579991	2329
996	580459	1746
997	581122	1164
998	581769	582
999	582385	0
