iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
75	0.9789803355	0.0760645471	0.9789803355	0.9789803355	0.9703292532	0.9703292532	0.9877870649	0.9877870649
76	0.9789511478	0.07523134179	0.9789511478	0.9789511478	0.9707918543	0.9707918543	0.987248758	0.987248758
77	0.9791292189	0.07475997748	0.9791292189	0.9791292189	0.9711660286	0.9711660286	0.9872240791	0.9872240791
78	0.9793532443	0.07308766074	0.9793532443	0.9793532443	0.9716756547	0.9716756547	0.9871531275	0.9871531275
79	0.9793911217	0.07275042734	0.9793911217	0.9793911217	0.9721039776	0.9721039776	0.9867883436	0.9867883436
80	0.9797253332	0.07210383893	0.9797253332	0.9797253332	0.9725394806	0.9725394806	0.9870181652	0.9870181652
81	0.9798798526	0.07167760349	0.9798798526	0.9798798526	0.9729354726	0.9729354726	0.9869240771	0.9869240771
82	0.9801580555	0.06961215661	0.9801580555	0.9801580555	0.9732921597	0.9732921597	0.9871215078	0.9871215078
83	0.9803715507	0.06926135997	0.9803715507	0.9803715507	0.9737553057	0.9737553057	0.9870783198	0.9870783198
84	0.9803243995	0.06836489356	0.9803243995	0.9803243995	0.9740099575	0.9740099575	0.986721248	0.986721248
85	0.9804153138	0.06789546785	0.9804153138	0.9804153138	0.9743203073	0.9743203073	0.9865870569	0.9865870569
86	0.9806316847	0.06734505872	0.9806316847	0.9806316847	0.9747515424	0.9747515424	0.9865832008	0.9865832008
87	0.98086193	0.06704367028	0.98086193	0.98086193	0.9751787538	0.9751787538	0.9866117357	0.9866117357
88	0.9810514223	0.06623145983	0.9810514223	0.9810514223	0.9755760527	0.9755760527	0.9865885993	0.9865885993
89	0.981260552	0.06571642225	0.981260552	0.981260552	0.9760131413	0.9760131413	0.9865646917	0.9865646917
90	0.9814144105	0.06536149803	0.9814144105	0.9814144105	0.9763025182	0.9763025182	0.986580116	0.986580116
91	0.9815339449	0.06432360819	0.9815339449	0.9815339449	0.9766298198	0.9766298198	0.9864875704	0.9864875704
92	0.9815476686	0.06412804476	0.9815476686	0.9815476686	0.9769096025	0.9769096025	0.9862299851	0.9862299851
93	0.9817254784	0.06364813464	0.9817254784	0.9817254784	0.9772021169	0.9772021169	0.9862909109	0.9862909109
94	0.9819462237	0.06333367028	0.9819462237	0.9819462237	0.9776252493	0.9776252493	0.986305564	0.986305564
95	0.9820734418	0.0631091244	0.9820734418	0.9820734418	0.9779100835	0.9779100835	0.9862724018	0.9862724018
96	0.982166084	0.06286961168	0.982166084	0.982166084	0.9781636073	0.9781636073	0.9862014502	0.9862014502
97	0.9822748402	0.06256685581	0.9822748402	0.9822748402	0.9784780679	0.9784780679	0.9861011925	0.9861011925
98	0.982331151	0.06235496413	0.982331151	0.982331151	0.9786270456	0.9786270456	0.986063403	0.986063403
99	0.9824393426	0.06212411669	0.9824393426	0.9824393426	0.97891251	0.97891251	0.9859916802	0.9859916802
100	0.9826939738	0.06178126055	0.9826939738	0.9826939738	0.9791505401	0.9791505401	0.9862631473	0.9862631473
101	0.9828571385	0.06155595396	0.9828571385	0.9828571385	0.9794509952	0.9794509952	0.9862870549	0.9862870549
102	0.98330198	0.06025590376	0.98330198	0.98330198	0.9796113941	0.9796113941	0.9870204788	0.9870204788
103	0.9836270217	0.05916319132	0.9836270217	0.9836270217	0.9797955219	0.9797955219	0.9874886053	0.9874886053
104	0.9837728732	0.05889196515	0.9837728732	0.9837728732	0.9801313452	0.9801313452	0.9874415613	0.9874415613
105	0.9840489167	0.05867264876	0.9840489167	0.9840489167	0.9804172089	0.9804172089	0.9877076299	0.9877076299
106	0.9840771918	0.05804344619	0.9840771918	0.9840771918	0.980595728	0.980595728	0.9875834646	0.9875834646
107	0.9841491515	0.05785493385	0.9841491515	0.9841491515	0.9808261214	0.9808261214	0.987494775	0.987494775
108	0.9843336357	0.05761703927	0.9843336357	0.9843336357	0.9811043639	0.9811043639	0.9875842358	0.9875842358
109	0.9844214799	0.05728372327	0.9844214799	0.9844214799	0.981298714	0.981298714	0.9875641842	0.9875641842
110	0.9846312224	0.05692536917	0.9846312224	0.9846312224	0.9815891532	0.9815891532	0.9876922057	0.9876922057
111	0.9846709974	0.05672944049	0.9846709974	0.9846709974	0.9817886151	0.9817886151	0.9875703539	0.9875703539
112	0.9847984864	0.05625795081	0.9847984864	0.9847984864	0.9819010943	0.9819010943	0.9877130284	0.9877130284
113	0.9848763678	0.05561396168	0.9848763678	0.9848763678	0.9820887396	0.9820887396	0.9876798662	0.9876798662
114	0.9850165777	0.05538959877	0.9850165777	0.9850165777	0.9823126883	0.9823126883	0.9877353936	0.9877353936
115	0.9850768081	0.05525274766	0.9850768081	0.9850768081	0.9824576746	0.9824576746	0.9877099436	0.9877099436
116	0.9852489972	0.05466292246	0.9852489972	0.9852489972	0.982636172	0.982636172	0.9878757544	0.9878757544
117	0.9855534684	0.05394661338	0.9855534684	0.9855534684	0.9828176612	0.9828176612	0.9883045491	0.9883045491
118	0.9856299915	0.05363753067	0.9856299915	0.9856299915	0.9829462216	0.9829462216	0.9883284567	0.9883284567
119	0.985771408	0.05340821032	0.985771408	0.985771408	0.9831733701	0.9831733701	0.9883832128	0.9883832128
120	0.9858848334	0.05316765999	0.9858848334	0.9858848334	0.9833150869	0.9833150869	0.9884680463	0.9884680463
121	0.9859372716	0.05282509956	0.9859372716	0.9859372716	0.9834919524	0.9834919524	0.988394781	0.988394781
122	0.9863437958	0.05175661536	0.9863437958	0.9863437958	0.9836253542	0.9836253542	0.9890773049	0.9890773049
123	0.9865780586	0.05086200057	0.9865780586	0.9865780586	0.9837412338	0.9837412338	0.9894312918	0.9894312918
124	0.9866207387	0.05047705962	0.9866207387	0.9866207387	0.9838680485	0.9838680485	0.9893888751	0.9893888751
125	0.9866578888	0.05017356246	0.9866578888	0.9866578888	0.9839442259	0.9839442259	0.9893865615	0.9893865615
126	0.9869371465	0.05003339646	0.9869371465	0.9869371465	0.9841015464	0.9841015464	0.9897891348	0.9897891348
127	0.9867643903	0.04987563492	0.9867643903	0.9867643903	0.9841370052	0.9841370052	0.9894058418	0.9894058418
128	0.9869073454	0.04965998558	0.9869073454	0.9869073454	0.9842588722	0.9842588722	0.9895701102	0.9895701102
129	0.987013906	0.0494619473	0.987013906	0.987013906	0.9844205022	0.9844205022	0.9896210103	0.9896210103
