iter	Passed	Remaining
222	113681	396100
223	114128	395373
224	114763	395295
225	115136	394316
226	115736	394114
227	116339	393921
228	116790	393213
229	117322	392774
230	117891	392461
231	118332	391722
232	118951	391571
233	119320	390596
234	119746	389814
235	120587	390377
236	121043	389688
237	121510	389037
238	122166	388989
239	122638	388354
240	123266	388212
241	123768	387671
242	124154	386769
243	124787	386635
244	125169	385727
245	125612	385007
246	126274	384958
247	126761	384374
248	127303	383956
249	127794	383382
250	128202	382564
251	128699	382012
252	129235	381577
253	129678	380866
254	130180	380332
255	130654	379715
256	131111	379048
257	131746	378900
258	132154	378094
259	132599	377397
260	133236	377246
261	133656	376482
262	134082	375736
263	134571	375168
264	135073	374638
265	135577	374113
266	136412	374496
267	136854	373796
268	137324	373175
269	137860	372733
270	138465	372476
271	138953	371903
272	139534	371582
273	140019	370999
274	140492	370388
275	140988	369838
276	141414	369106
277	141922	368590
278	142546	368372
279	142997	367706
280	143605	367445
281	144025	366704
282	144418	365894
283	145007	365583
284	145402	364780
285	145851	364118
286	146470	363879
287	146880	363121
288	147390	362610
289	148042	362447
290	148578	361999
291	149058	361414
292	149972	361880
293	150454	361296
294	150972	360798
295	151467	360245
296	151924	359606
297	152443	359110
298	152989	358682
299	153435	358015
300	154041	357723
301	154509	357112
302	154985	356518
303	155660	356379
304	156163	355849
305	156624	355220
306	157195	354842
307	157653	354208
308	158019	353370
309	158673	353176
310	159168	352627
311	159809	352401
312	160281	351801
313	160744	351180
314	161421	351026
315	161847	350328
316	162324	349740
317	162891	349345
318	163326	348669
319	164066	348641
320	164550	348067
321	164973	347365
322	165533	346954
323	166061	346474
324	166491	345790
325	167011	345294
326	167519	344772
327	167932	344057
328	168434	343523
329	169037	343197
330	169428	342439
331	169921	341890
332	170430	341373
333	170877	340732
334	171395	340232
335	171853	339615
336	172281	338938
337	172853	338547
338	173464	338230
339	173906	337582
340	174562	337350
341	175023	336741
342	175511	336183
343	176107	335832
344	176570	335228
345	177173	334889
346	177665	334338
347	178055	333597
348	178856	333627
349	179258	332908
350	179682	332233
351	180271	331863
352	180840	331455
353	181333	330908
354	181839	330384
355	182218	329631
356	182702	329069
357	183329	328763
358	183793	328166
359	184447	327905
360	184908	327302
361	185355	326676
362	186005	326407
363	186433	325746
364	186896	325148
365	187538	324861
366	187974	324217
367	188462	323664
368	189079	323330
369	189462	322598
370	189937	322024
371	190711	321953
372	191110	321250
373	191722	320904
374	192209	320349
375	192670	319751
376	193498	319759
377	193955	319154
378	194450	318611
379	195040	318224
380	195487	317602
381	196112	317271
382	196555	316644
383	197045	316094
384	197678	315772
385	198112	315131
386	198663	314678
387	199387	314497
388	199783	313798
389	200391	313432
390	200850	312833
391	201277	312185
392	201938	311900
393	202435	311360
394	202877	310737
395	203485	310366
396	203952	309781
397	204522	309352
398	205123	308970
399	205581	308371
400	206179	307983
401	206651	307407
402	207089	306780
403	207969	306806
404	208388	306150
405	208849	305558
406	209476	305207
407	209843	304479
408	210252	303811
409	210863	303437
410	211339	302868
411	211913	302439
412	212416	301909
413	212840	301266
414	213221	300565
415	213853	300217
416	214289	299594
417	214820	299104
418	215353	298616
419	215757	297950
420	216287	297459
421	216806	296953
422	217311	296426
423	217942	296072
424	218356	295423
425	218791	294804
426	219384	294396
427	219782	293727
428	220225	293120
429	220856	292763
430	221253	292095
431	221647	291425
432	222421	291253
433	222920	290721
434	223339	290084
435	224008	289772
436	224587	289343
437	225032	288740
438	225700	288423
439	226129	287800
440	226570	287195
441	227194	286820
442	227578	286142
443	227992	285504
444	228524	285014
445	228944	284383
446	229376	283770
447	229992	283383
448	230458	282811
449	231020	282358
450	231578	281898
451	232014	281292
452	232563	280821
453	233068	280298
454	233530	279723
455	234127	279310
456	234767	278947
457	235437	278618
458	235960	278114
459	236389	277500
460	236904	276987
461	237439	276499
462	237806	275814
463	238265	275237
464	238818	274770
465	239206	274111
466	239585	273445
467	240169	273013
468	240543	272342
469	240931	271689
470	241562	271308
471	241987	270698
472	242531	270220
473	243099	269768
474	243593	269234
475	244151	268771
476	244553	268136
477	244980	267531
478	245502	267028
479	246025	266527
480	246489	265963
481	247132	265590
482	247735	265173
483	248192	264602
484	249053	264459
485	249517	263893
486	250124	263478
487	250632	262958
488	251104	262401
489	251646	261917
490	252167	261411
491	252571	260785
492	253133	260321
493	253602	259762
494	253985	259116
495	254384	258487
496	254940	258018
497	255412	257464
498	255965	256991
499	256510	256510
500	256932	255907
501	257496	255444
502	258106	255027
503	258563	254459
504	259233	254099
505	259615	253458
506	259986	252807
507	260526	252320
508	260915	251688
509	261337	251088
510	262153	250867
511	262663	250351
512	263065	249732
513	263610	249250
514	264146	248759
515	264559	248153
516	265081	247648
517	265616	247156
518	266047	246568
519	266680	246166
520	267135	245600
521	267598	245042
522	268277	244681
523	268693	244080
524	269237	243595
525	269856	243178
526	270286	242591
527	270713	242001
528	271305	241559
529	271789	241021
530	272308	240513
531	272866	240040
532	273296	239454
533	274073	239173
534	274603	238674
535	275084	238132
536	275575	237600
537	276100	237097
538	276490	236478
539	277113	236059
540	277673	235586
541	278113	235011
542	278687	234549
543	279103	233954
544	279567	233400
545	280290	233062
546	280780	232529
547	281438	232135
548	281823	231515
549	282243	230926
550	282882	230515
551	283304	229928
552	283778	229383
553	284314	228888
554	284685	228260
555	285113	227680
556	285711	227235
557	286180	226687
558	286892	226332
559	287542	225926
560	288025	225389
561	288527	224866
562	289005	224325
563	289417	223734
564	289851	223160
565	290423	222691
566	290842	222107
567	291320	221567
568	291876	221087
569	292314	220517
570	292843	220017
571	293368	219513
572	293756	218907
573	294253	218383
574	294709	217829
575	295097	217224
576	295509	216639
577	296067	216160
578	296450	215554
579	296821	214940
580	297445	214508
581	297795	213880
582	298225	213310
583	298899	212914
584	299312	212332
585	299631	211685
586	300240	211242
587	300637	210650
588	300982	210023
589	301752	209692
590	302139	209094
591	302534	208503
592	303046	207992
593	303472	207423
594	303829	206808
595	304239	206229
596	304807	205758
597	305231	205188
598	305671	204631
599	306213	204142
600	306571	203531
601	307016	202977
602	307565	202493
603	307951	201901
604	308408	201357
605	308987	200892
606	309379	200306
607	309794	199736
608	310370	199269
609	310732	198664
610	311225	198145
611	311800	197677
612	312166	197077
613	312570	196501
614	313394	196190
615	313715	195562
616	314068	194956
617	314679	194510
618	315078	193933
619	315412	193317
620	315996	192854
621	316390	192276
622	316764	191685
623	317420	191266
624	317832	190699
625	318240	190131
626	318834	189673
627	319262	189117
628	319716	188576
629	320312	188120
630	320683	187530
631	321044	186937
632	321599	186456
633	321964	185865
634	322338	185280
635	322911	184810
636	323335	184255
637	323739	183689
638	324270	183195
639	324666	182624
640	325053	182050
641	325442	181477
642	326172	181094
643	326493	180484
644	326892	179917
645	327438	179432
646	327829	178861
647	328205	178284
648	328722	177783
649	329237	177281
650	329676	176739
651	330337	176315
652	330732	175749
653	331141	175191
654	331667	174695
655	332150	174176
656	332521	173599
657	332936	173046
658	333459	172548
659	333820	171967
660	334244	171420
661	334820	170950
662	335215	170388
663	335603	169823
664	336217	169372
665	336542	168776
666	336866	168180
667	337703	167840
668	338094	167278
669	338486	166717
670	339066	166248
671	339554	165734
672	339997	165199
673	340632	164757
674	341055	164211
675	341521	163687
676	342174	163253
677	342611	162715
678	343030	162169
679	343615	161701
680	343972	161126
681	344366	160569
682	344856	160057
683	345319	159533
684	345693	158968
685	346117	158426
686	346631	157926
687	347022	157370
688	347359	156790
689	347950	156325
690	348371	155784
691	348821	155255
692	349337	154756
693	349711	154195
694	350118	153648
695	350905	153269
696	351313	152722
697	351768	152197
698	352304	151707
699	352723	151167
700	353164	150636
701	353711	150150
702	354131	149611
703	354563	149077
704	355091	148584
705	355467	148027
706	355846	147472
707	356512	147036
708	356900	146485
709	357242	145915
710	357781	145427
711	358157	144872
712	358537	144320
713	359040	143817
714	359544	143314
715	359965	142779
716	360532	142302
717	361097	141824
718	361554	141302
719	362325	140904
720	362747	140369
721	363094	139806
722	363499	139266
723	364184	138832
724	364574	138286
725	365005	137756
726	365576	137279
727	365968	136735
728	366275	136160
729	366954	135722
730	367398	135198
731	367860	134681
732	368407	134194
733	368735	133628
734	369087	133072
735	369726	132619
736	370126	132080
737	370515	131537
738	371097	131064
739	371444	130507
740	371816	129960
741	372196	129415
742	372735	128927
743	373101	128379
744	373506	127844
745	374118	127380
746	374502	126839
747	374850	126286
748	375521	125842
749	375986	125328
750	376304	124766
751	376761	124251
752	377326	123771
753	377742	123242
754	378155	122712
755	378687	122221
756	379053	121677
757	379529	121169
758	380137	120702
759	380540	120170
760	380931	119635
761	381506	119158
762	381849	118608
763	382309	118095
764	382848	117606
765	383207	117063
766	383536	116511
767	384148	116044
768	384517	115505
769	384927	114978
770	385496	114498
771	385892	113968
772	386284	113436
773	386673	112904
774	387240	112424
775	387615	111888
776	387949	111342
777	388755	110930
778	389168	110405
779	389580	109881
780	390233	109425
781	390648	108901
782	391032	108370
783	391630	107898
784	392039	107373
785	392441	106847
786	393053	106379
787	393457	105854
788	393851	105326
789	394382	104835
790	394846	104327
791	395302	103816
792	395929	103351
793	396275	102811
794	396602	102268
795	397027	101750
796	397527	101252
797	397901	100721
798	398362	100213
799	398964	99741
800	399354	99215
801	399845	98714
802	400561	98269
803	400910	97734
804	401277	97203
805	401886	96732
806	402243	96199
807	402645	95678
808	403278	95211
809	403681	94690
810	404079	94168
811	404539	93661
812	405069	93170
813	405474	92651
814	405886	92133
815	406475	91656
816	406797	91118
817	407166	90592
818	407686	90099
819	408047	89571
820	408416	89045
821	408837	88531
822	409419	88052
823	409779	87525
824	410229	87018
825	410836	86544
826	411285	86036
827	411853	85554
828	412300	85046
829	412675	84523
830	413355	84063
831	413910	83578
832	414330	83065
833	414789	82560
834	415426	82090
835	415858	81579
836	416281	81068
837	416869	80588
838	417314	80080
839	417877	79595
840	418338	79091
841	418733	78574
842	419135	78059
843	419727	77580
844	420115	77062
845	420518	76548
846	421096	76065
847	421523	75556
848	421923	75041
849	422522	74562
850	422900	74044
851	423373	73543
852	424284	73118
853	424711	72608
854	425139	72099
855	425727	71617
856	426126	71103
857	426574	70598
858	427122	70109
859	427533	69598
860	427938	69086
861	428540	68606
862	428921	68090
863	429320	67578
864	429994	67108
865	430369	66593
866	430800	66085
867	431358	65598
868	431724	65081
869	432147	64573
870	432753	64093
871	433154	63582
872	433548	63070
873	434194	62595
874	434631	62090
875	435127	61593
876	435771	61117
877	436187	60609
878	436557	60094
879	437329	59635
880	437724	59125
881	438168	58621
882	438829	58146
883	439235	57637
884	439643	57128
885	440222	56642
886	440604	56131
887	441051	55628
888	441615	55139
889	442077	54638
890	442536	54137
891	443067	53644
892	443396	53128
893	443720	52611
894	444358	52131
895	444822	51631
896	445238	51125
897	445783	50634
898	446212	50130
899	446643	49627
900	447094	49125
901	447693	48640
902	448074	48131
903	448473	47625
904	448985	47131
905	449366	46623
906	449792	46119
907	450684	45664
908	451066	45156
909	451469	44650
910	452102	44168
911	452521	43664
912	453000	43166
913	453540	42674
914	453981	42173
915	454434	41673
916	455014	41184
917	455434	40681
918	455845	40177
919	456492	39694
920	456894	39190
921	457321	38688
922	457880	38198
923	458257	37692
924	458664	37188
925	459216	36697
926	459611	36193
927	460091	35696
928	460980	35231
929	461322	34723
930	461689	34217
931	462374	33735
932	462767	33231
933	463268	32736
934	463832	32245
935	464285	31746
936	464743	31247
937	465313	30756
938	465713	30254
939	466168	29755
940	466802	29268
941	467182	28764
942	467591	28263
943	468189	27773
944	468586	27272
945	469031	26773
946	469674	26285
947	470102	25786
948	470523	25286
949	471174	24798
950	471616	24299
951	472085	23802
952	472959	23325
953	473339	22823
954	473797	22325
955	474394	21834
956	474815	21334
957	475239	20835
958	475768	20340
959	476187	19841
960	476541	19339
961	477227	18850
962	477652	18352
963	478147	17856
964	478646	17360
965	479004	16859
966	479438	16361
967	479995	15867
968	480448	15370
969	480861	14872
970	481454	14379
971	481843	13880
972	482260	13382
973	482909	12890
974	483323	12392
975	483767	11895
976	484630	11408
977	484996	10909
978	485402	10412
979	485978	9917
980	486423	9421
981	486833	8923
982	487451	8429
983	487857	7932
984	488245	7435
985	488924	6942
986	489330	6445
987	489744	5948
988	490414	5454
989	490839	4957
990	491259	4461
991	491928	3967
992	492429	3471
993	492918	2975
994	493419	2479
995	493818	1983
996	494231	1487
997	494805	991
998	495205	495
999	495667	0
