iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
157	0.98829211	0.04376652563	0.98829211	0.98829211	0.9867219356	0.9867219356	0.9898672897	0.9898672897
158	0.9883149037	0.04358187594	0.9883149037	0.9883149037	0.9867704448	0.9867704448	0.9898642048	0.9898642048
159	0.9882932043	0.04332800371	0.9882932043	0.9882932043	0.9868467595	0.9868467595	0.9897438956	0.9897438956
160	0.9886653041	0.04282878641	0.9886653041	0.9886653041	0.9869602197	0.9869602197	0.9903762902	0.9903762902
161	0.98873611	0.04267561307	0.98873611	0.98873611	0.9870329229	0.9870329229	0.9904451853	0.9904451853
162	0.9888026855	0.04256554035	0.9888026855	0.9888026855	0.9871574526	0.9871574526	0.9904534115	0.9904534115
163	0.9888617578	0.04241198719	0.9888617578	0.9888617578	0.9872578432	0.9872578432	0.9904708924	0.9904708924
164	0.9889241083	0.04223784693	0.9889241083	0.9889241083	0.9873443411	0.9873443411	0.9905089389	0.9905089389
165	0.9888084854	0.04211397772	0.9888084854	0.9888084854	0.9873754384	0.9873754384	0.9902456982	0.9902456982
166	0.9888299249	0.04157119652	0.9888299249	0.9888299249	0.9874529588	0.9874529588	0.9902107365	0.9902107365
167	0.9888566844	0.04131018595	0.9888566844	0.9888566844	0.9875196256	0.9875196256	0.9901973688	0.9901973688
168	0.9889211852	0.0411263351	0.9889211852	0.9889211852	0.9876012335	0.9876012335	0.9902446699	0.9902446699
169	0.9890335269	0.04081138105	0.9890335269	0.9890335269	0.9878151105	0.9878151105	0.9902549527	0.9902549527
170	0.989184071	0.04015192364	0.989184071	0.989184071	0.9879108188	0.9879108188	0.9904606095	0.9904606095
171	0.9892429166	0.03993853757	0.9892429166	0.9892429166	0.9880353769	0.9880353769	0.9904534115	0.9904534115
172	0.9893169789	0.03975571278	0.9893169789	0.9893169789	0.9881933871	0.9881933871	0.9904431287	0.9904431287
173	0.9893544901	0.03965436383	0.9893544901	0.9893544901	0.9882764324	0.9882764324	0.9904349024	0.9904349024
174	0.9894396703	0.03947260323	0.9894396703	0.9894396703	0.9883204969	0.9883204969	0.9905613814	0.9905613814
175	0.9894956117	0.03935557287	0.9894956117	0.9894956117	0.9884280374	0.9884280374	0.9905654945	0.9905654945
176	0.9895141243	0.0392519782	0.9895141243	0.9895141243	0.9884926311	0.9884926311	0.9905377308	0.9905377308
177	0.9895739651	0.03912089745	0.9895739651	0.9895739651	0.9885762254	0.9885762254	0.9905737208	0.9905737208
178	0.9896587378	0.03896710642	0.9896587378	0.9896587378	0.9887075404	0.9887075404	0.9906117673	0.9906117673
179	0.9899586618	0.03862791444	0.9899586618	0.9899586618	0.9887593655	0.9887593655	0.9911608709	0.9911608709
180	0.9900112926	0.03846126592	0.9900112926	0.9900112926	0.9888377676	0.9888377676	0.9911876063	0.9911876063
181	0.9900668135	0.03819770911	0.9900668135	0.9900668135	0.9889383164	0.9889383164	0.9911978891	0.9911978891
182	0.9901325504	0.03805190194	0.9901325504	0.9901325504	0.9890551654	0.9890551654	0.9912122851	0.9912122851
183	0.9901613546	0.03791910653	0.9901613546	0.9901613546	0.9891310817	0.9891310817	0.991193776	0.991193776
184	0.9902970959	0.03751720778	0.9902970959	0.9902970959	0.9891992551	0.9891992551	0.9913973762	0.9913973762
185	0.9904691382	0.03707981435	0.9904691382	0.9904691382	0.9892651693	0.9892651693	0.9916760412	0.9916760412
186	0.9905524678	0.03687994952	0.9905524678	0.9905524678	0.9893874252	0.9893874252	0.9917202574	0.9917202574
187	0.9906089568	0.03674848048	0.9906089568	0.9906089568	0.9894438477	0.9894438477	0.991776813	0.991776813
188	0.990781375	0.03660875954	0.990781375	0.990781375	0.9895749989	0.9895749989	0.9919906961	0.9919906961
189	0.9907628375	0.0362061076	0.9907628375	0.9907628375	0.9896168142	0.9896168142	0.9919115182	0.9919115182
190	0.9910101779	0.03596330514	0.9910101779	0.9910101779	0.9896590586	0.9896590586	0.9923649915	0.9923649915
191	0.9910628007	0.03565025386	0.9910628007	0.9910628007	0.9897404973	0.9897404973	0.992388642	0.992388642
192	0.9910739867	0.03561709132	0.9910739867	0.9910739867	0.9897638328	0.9897638328	0.9923876137	0.9923876137
193	0.9910823865	0.0355297255	0.9910823865	0.9910823865	0.9898655025	0.9898655025	0.9923022661	0.9923022661
194	0.991094092	0.03547895748	0.991094092	0.991094092	0.9898888564	0.9898888564	0.9923022661	0.9923022661
195	0.9911037164	0.03545201364	0.9911037164	0.9911037164	0.9899131751	0.9899131751	0.9922971247	0.9922971247
196	0.9911240659	0.03535777101	0.9911240659	0.9911240659	0.9899548007	0.9899548007	0.9922960964	0.9922960964
197	0.9911505334	0.03528082291	0.9911505334	0.9911505334	0.9900076123	0.9900076123	0.9922960964	0.9922960964
198	0.9911768754	0.03517564671	0.9911768754	0.9911768754	0.9900745079	0.9900745079	0.9922817005	0.9922817005
199	0.9912461039	0.0349586803	0.9912461039	0.9912461039	0.9901553293	0.9901553293	0.9923392844	0.9923392844
200	0.9912763898	0.03486176985	0.9912763898	0.9912763898	0.9902454642	0.9902454642	0.9923094641	0.9923094641
201	0.9913186839	0.03475838252	0.9913186839	0.9913186839	0.9902674127	0.9902674127	0.9923721894	0.9923721894
202	0.9913351297	0.03463949065	0.9913351297	0.9913351297	0.9903411983	0.9903411983	0.9923310581	0.9923310581
203	0.9913790314	0.03451679651	0.9913790314	0.9913790314	0.9903571359	0.9903571359	0.992403038	0.992403038
204	0.9913394454	0.03419200036	0.9913394454	0.9913394454	0.9903805398	0.9903805398	0.9923002096	0.9923002096
205	0.9913613146	0.03408423994	0.9913613146	0.9913613146	0.990427268	0.990427268	0.9922971247	0.9922971247
206	0.9914383544	0.03397259612	0.9914383544	0.9914383544	0.9905052508	0.9905052508	0.9923732177	0.9923732177
207	0.9914796308	0.03389811971	0.9914796308	0.9914796308	0.9905251598	0.9905251598	0.992435943	0.992435943
208	0.991566218	0.03383340501	0.991566218	0.991566218	0.9905771327	0.9905771327	0.9925572806	0.9925572806
209	0.9915739081	0.03370518374	0.9915739081	0.9915739081	0.9906467717	0.9906467717	0.9925027815	0.9925027815
210	0.991658992	0.03317223366	0.991658992	0.991658992	0.9906926671	0.9906926671	0.9926272039	0.9926272039
211	0.9916678995	0.03299196989	0.9916678995	0.9916678995	0.9908026533	0.9908026533	0.9925346583	0.9925346583
212	0.9916864352	0.03273802957	0.9916864352	0.9916864352	0.9908160919	0.9908160919	0.9925583088	0.9925583088
213	0.9918157743	0.03238776744	0.9918157743	0.9918157743	0.9908345665	0.9908345665	0.9927989273	0.9927989273
214	0.9918415733	0.03236785779	0.9918415733	0.9918415733	0.9908461183	0.9908461183	0.9928390304	0.9928390304
215	0.9918317742	0.03226089987	0.9918317742	0.9918317742	0.9909033806	0.9909033806	0.9927619091	0.9927619091
216	0.9918972713	0.03212917152	0.9918972713	0.9918972713	0.9909368101	0.9909368101	0.992859596	0.992859596
217	0.9919402352	0.03205801412	0.9919402352	0.9919402352	0.9910020865	0.9910020865	0.9928801617	0.9928801617
218	0.991952257	0.03190487296	0.991952257	0.991952257	0.9910516975	0.9910516975	0.9928544546	0.9928544546
219	0.9919812935	0.03181629142	0.9919812935	0.9919812935	0.9911106914	0.9911106914	0.9928534263	0.9928534263
220	0.9920374698	0.03171776124	0.9920374698	0.9920374698	0.9911439478	0.9911439478	0.9929326042	0.9929326042
221	0.9920774309	0.03159889255	0.9920774309	0.9920774309	0.9911970873	0.9911970873	0.9929593396	0.9929593396
222	0.9921017713	0.03149806085	0.9921017713	0.9921017713	0.9912610546	0.9912610546	0.9929439153	0.9929439153
223	0.9922079256	0.03131798986	0.9922079256	0.9922079256	0.9912598681	0.9912598681	0.9931577984	0.9931577984
224	0.9923409982	0.03123322405	0.9923409982	0.9923409982	0.9913216678	0.9913216678	0.9933624269	0.9933624269
225	0.9923948358	0.03120251224	0.9923948358	0.9923948358	0.9913205774	0.9913205774	0.993471425	0.993471425
226	0.9924287246	0.031110174	0.9924287246	0.9924287246	0.9913554456	0.9913554456	0.9935043301	0.9935043301
227	0.9924667377	0.03103001091	0.9924667377	0.9924667377	0.9913924014	0.9913924014	0.9935434049	0.9935434049
228	0.9925199327	0.03074429042	0.9925199327	0.9925199327	0.9914064191	0.9914064191	0.9936359505	0.9936359505
229	0.9925537515	0.0306865392	0.9925537515	0.9925537515	0.9914503607	0.9914503607	0.993659601	0.993659601
230	0.9926178815	0.03067153516	0.9926178815	0.9926178815	0.9914544733	0.9914544733	0.9937840233	0.9937840233
231	0.992639016	0.03046805714	0.992639016	0.992639016	0.9914649159	0.9914649159	0.9938159001	0.9938159001
232	0.9926479802	0.03034190056	0.9926479802	0.9926479802	0.9915114607	0.9915114607	0.9937871082	0.9937871082
233	0.9926661316	0.03028572825	0.9926661316	0.9926661316	0.9915057147	0.9915057147	0.9938292678	0.9938292678
234	0.9927487374	0.03020557162	0.9927487374	0.9927487374	0.9915282837	0.9915282837	0.9939721993	0.9939721993
235	0.9927382584	0.03013050369	0.9927382584	0.9927382584	0.9915462617	0.9915462617	0.9939331245	0.9939331245
236	0.9928181755	0.03005450205	0.9928181755	0.9928181755	0.9915818907	0.9915818907	0.9940575469	0.9940575469
237	0.992862076	0.0299558561	0.992862076	0.992862076	0.9915906916	0.9915906916	0.9941367248	0.9941367248
238	0.9929082093	0.02985273848	0.9929082093	0.9929082093	0.9916479396	0.9916479396	0.9941716864	0.9941716864
239	0.9929322816	0.02981743221	0.9929322816	0.9929322816	0.9916806161	0.9916806161	0.9941871107	0.9941871107
240	0.9930572742	0.02953755237	0.9930572742	0.9930572742	0.9917018405	0.9917018405	0.994416418	0.994416418
