iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
35	0.9636921348	0.1193091948	0.9636921348	0.9636921348	0.9443240362	0.9443240362	0.9838713492	0.9838713492
36	0.9644154712	0.1179039325	0.9644154712	0.9644154712	0.9457226958	0.9457226958	0.9838620946	0.9838620946
37	0.9651476343	0.116576362	0.9651476343	0.9651476343	0.9470365613	0.9470365613	0.9839649231	0.9839649231
38	0.9656222958	0.1142780345	0.9656222958	0.9656222958	0.947968203	0.947968203	0.983946414	0.983946414
39	0.9660998809	0.1135142119	0.9660998809	0.9660998809	0.9489609399	0.9489609399	0.9838692926	0.9838692926
40	0.9664350338	0.1129064932	0.9664350338	0.9664350338	0.9497746272	0.9497746272	0.983690371	0.983690371
41	0.9674024663	0.1113989978	0.9674024663	0.9674024663	0.9507077631	0.9507077631	0.9846939772	0.9846939772
42	0.9677350233	0.1103488192	0.9677350233	0.9677350233	0.9515039548	0.9515039548	0.9845294516	0.9845294516
43	0.9683059656	0.1082565526	0.9683059656	0.9683059656	0.9520690413	0.9520690413	0.9851063195	0.9851063195
44	0.9688341308	0.1072534202	0.9688341308	0.9688341308	0.9527810504	0.9527810504	0.9854374273	0.9854374273
45	0.9693113333	0.1064221423	0.9693113333	0.9693113333	0.9537661774	0.9537661774	0.9853716171	0.9853716171
46	0.9697828899	0.1057905709	0.9697828899	0.9697828899	0.9545803161	0.9545803161	0.9854775304	0.9854775304
47	0.9700103151	0.1024886857	0.9700103151	0.9700103151	0.9551399298	0.9551399298	0.9853510514	0.9853510514
48	0.9703677074	0.1008710305	0.9703677074	0.9703677074	0.9558699861	0.9558699861	0.9853119765	0.9853119765
49	0.9708188868	0.09889596387	0.9708188868	0.9708188868	0.9567808838	0.9567808838	0.9852749583	0.9852749583
50	0.9711382423	0.09838116849	0.9711382423	0.9711382423	0.9574810845	0.9574810845	0.9851906389	0.9851906389
51	0.9714500703	0.09776480001	0.9714500703	0.9714500703	0.9582305109	0.9582305109	0.985039481	0.985039481
52	0.9716973333	0.09669700791	0.9716973333	0.9716973333	0.9586640648	0.9586640648	0.985089867	0.985089867
